date,cutlery,tips,order_price,uid,order_id
2022-01-27 17:56:43,1,70,875,463265,16066950
2022-01-29 14:51:52,3,60,645,452237,20001044
2022-01-21 22:17:38,2,40,846,372062,53977190
2022-01-18 15:52:47,5,100,548,947629,56158667
2022-01-25 20:22:14,2,50,936,193343,35022568
2022-01-08 12:22:08,2,30,432,564596,88768092
2022-01-04 20:16:18,3,30,731,159887,12802549
2022-01-01 07:23:02,4,0,0,484808,62905592
2022-01-14 13:03:23,3,110,807,719378,97621566
2022-01-28 01:45:55,1,40,576,618028,75981692
2022-01-29 05:21:56,2,30,509,553260,24462364
2022-01-31 09:38:36,2,120,657,834305,61158084
2022-01-01 14:03:10,6,0,0,477716,41183130
2022-01-01 00:33:01,5,0,0,463985,29610051
2022-01-21 20:08:49,2,70,706,284027,59733982
2022-01-31 15:20:30,3,40,678,489142,30320211
2022-01-21 21:31:55,3,170,1454,192662,79030897
2022-01-27 23:22:59,4,20,821,413872,82500850
2022-01-21 13:19:16,5,120,929,102474,33105514
2022-01-12 11:54:07,4,100,310,339733,98022422
2022-01-18 08:27:12,3,160,988,541060,70721346
2022-01-14 11:14:37,4,40,739,944857,93490994
2022-01-01 14:53:17,4,120,617,399312,50492439
2022-01-01 06:26:31,2,110,360,363098,94506291
2022-01-11 13:21:13,3,10,468,663724,25577810
2022-01-23 21:30:42,1,90,674,874908,66887866
2022-01-03 03:57:29,2,120,649,695899,23457259
2022-01-01 21:36:12,4,0,0,118256,39700070
2022-01-13 22:59:31,4,120,304,522103,23645629
2022-01-22 03:00:10,2,50,535,179428,97622568
2022-01-02 06:08:21,3,80,777,381556,33806301
2022-01-25 19:58:41,2,20,911,226851,37027508
2022-01-03 04:03:31,5,80,734,788551,72218255
2022-01-01 17:43:48,5,0,0,494220,38340723
2022-01-05 17:26:25,2,10,410,106674,10497236
2022-01-01 10:30:09,6,0,0,621699,28122365
2022-01-10 11:24:18,1,10,486,657241,34635702
2022-01-07 19:02:03,3,90,1004,699530,14056338
2022-01-01 00:36:33,4,0,0,454640,22857081
2022-01-26 07:40:43,6,170,1407,146702,89184666
2022-01-08 03:31:18,5,90,481,788921,38362932
2022-01-10 13:13:19,3,150,615,889548,86598673
2022-01-07 03:16:25,4,50,561,845064,58791587
2022-01-01 01:51:42,5,0,0,688036,42449016
2022-01-02 12:41:06,2,30,783,330528,27570633
2022-01-13 21:14:02,6,130,520,195816,62921438
2022-01-17 11:14:38,2,30,888,766622,54495046
2022-01-24 19:31:59,3,100,988,738941,87740090
2022-01-08 11:50:14,1,50,570,285791,29406312
2022-01-24 01:00:22,3,10,841,493547,46215559
2022-01-16 22:35:11,4,90,891,182007,50467086
2022-01-13 22:35:28,3,50,472,855637,51823298
2022-01-01 12:22:21,2,50,440,196029,78984369
2022-01-20 22:59:58,1,10,635,128336,31916545
2022-01-27 18:28:51,4,20,493,955714,11561595
2022-01-13 00:01:49,4,100,913,757876,18934989
2022-01-13 13:02:21,3,120,904,152818,48660554
2022-01-23 20:05:47,1,80,794,945191,89756782
2022-01-04 00:10:15,1,30,890,847736,16033445
2022-01-19 23:54:02,2,60,538,808510,21045229
2022-01-29 13:22:20,4,20,282,247345,63831341
2022-01-02 14:00:27,2,90,534,981705,32464612
2022-01-14 23:40:00,1,30,756,165994,32202471
2022-01-19 12:13:33,1,50,829,870494,24022079
2022-01-06 12:37:34,6,160,1600,843119,46351733
2022-01-21 09:40:26,4,50,660,209886,59020015
2022-01-01 11:52:53,6,0,0,227497,88712432
2022-01-23 05:51:07,2,60,422,561544,29939974
2022-01-02 03:15:41,2,100,556,779206,83015100
2022-01-15 02:25:11,6,160,1888,922642,37183151
2022-01-31 18:20:02,2,40,731,663512,14888116
2022-01-12 17:53:56,4,150,742,462053,36517695
2022-01-31 12:13:59,1,60,702,899467,54936086
2022-01-01 02:16:02,6,0,0,154370,53167234
2022-01-18 00:10:13,4,70,1005,190057,22275102
2022-01-29 13:11:13,1,20,810,836315,87461684
2022-01-19 01:20:05,4,80,667,459518,83952061
2022-01-24 03:07:11,2,50,511,899463,52505511
2022-01-22 03:27:20,5,120,592,903126,82828011
2022-01-09 04:23:18,3,20,728,149592,23944367
2022-01-30 04:39:03,1,50,442,902287,76086962
2022-01-04 00:35:47,4,40,762,423712,11731590
2022-01-01 20:05:03,4,0,0,973532,41598438
2022-01-01 02:36:01,2,20,710,147758,66601280
2022-01-28 17:53:26,2,20,481,773027,95746002
2022-01-28 14:43:25,4,130,604,499698,44106134
2022-01-19 15:14:42,6,130,1052,313014,56057537
2022-01-10 01:08:34,4,70,672,197706,11148277
2022-01-09 12:58:20,4,60,400,540867,41170471
2022-01-02 06:46:38,2,80,703,872870,72734608
2022-01-11 19:16:37,3,10,827,469862,98427693
2022-01-15 16:00:29,1,20,761,154280,68404951
2022-01-28 04:52:39,3,30,602,171684,70706684
2022-01-12 20:23:05,5,110,1005,533088,38707137
2022-01-20 22:13:57,1,10,318,530731,12371195
2022-01-24 05:11:01,2,40,419,840188,93737087
2022-01-07 20:33:41,3,170,1374,455897,95489704
2022-01-30 01:54:34,4,120,474,777796,39992899
2022-01-06 10:27:59,6,140,730,995737,74880499
2022-01-20 21:00:01,4,10,786,138020,47633436
2022-01-05 18:36:59,4,50,677,485581,90411309
2022-01-01 16:26:31,4,0,0,756677,54669844
2022-01-10 23:44:59,2,20,722,813176,25835723
2022-01-01 12:48:21,4,0,0,663494,38769601
2022-01-01 05:38:24,1,70,859,755733,64229378
2022-01-21 07:31:55,3,150,943,791460,28035898
2022-01-01 22:35:14,5,0,0,894099,71188186
2022-01-04 00:35:16,4,30,710,751694,85327750
2022-01-01 15:28:18,1,90,486,618149,78557752
2022-01-09 04:52:36,1,60,351,708138,45925427
2022-01-04 22:24:26,2,80,759,447745,79032898
2022-01-17 17:39:47,3,60,354,714954,22320184
2022-01-14 19:01:30,5,120,712,853122,41828833
2022-01-12 23:58:07,3,20,509,678189,41957049
2022-01-12 20:15:38,3,50,530,892785,78217751
2022-01-11 02:22:55,4,10,349,720349,50621809
2022-01-02 11:55:40,3,90,586,645291,95495948
2022-01-16 17:04:49,4,30,695,193064,19366217
2022-01-08 18:09:25,2,20,522,926384,28891536
2022-01-27 15:09:05,3,60,530,882830,63695988
2022-01-23 18:06:52,4,90,768,144195,75542135
2022-01-10 23:31:11,3,30,359,586979,99535336
2022-01-06 13:41:37,4,130,838,144427,33854142
2022-01-15 04:32:44,2,30,526,810536,94453589
2022-01-10 06:26:06,1,30,703,253084,28696032
2022-01-28 20:53:54,1,10,587,796384,74408996
2022-01-09 04:36:19,4,60,807,583390,72907750
2022-01-08 15:02:22,4,60,521,974083,77163793
2022-01-20 16:45:29,2,50,492,210774,14656269
2022-01-22 08:52:16,2,90,808,363507,57256244
2022-01-03 12:10:26,3,50,949,132693,64318417
2022-01-31 08:39:08,3,10,334,259133,36581899
2022-01-29 09:52:13,2,110,800,387044,93115718
2022-01-12 06:48:40,2,100,920,121280,11489747
2022-01-17 10:09:17,4,130,399,448873,28683885
2022-01-02 17:42:09,5,170,1779,233744,50908948
2022-01-20 03:25:19,4,100,551,594685,55749756
2022-01-11 03:25:55,2,30,305,369675,21583964
2022-01-19 13:46:04,3,20,725,108735,72254535
2022-01-20 12:55:41,5,170,960,129872,73445123
2022-01-20 16:22:12,3,70,962,870655,87552106
2022-01-22 04:35:32,2,10,883,735714,89863854
2022-01-01 06:19:18,6,0,0,864137,85403293
2022-01-10 02:49:59,4,110,468,959316,53597879
2022-01-01 10:28:18,4,0,0,752435,29692358
2022-01-04 13:58:22,3,140,856,280614,31483319
2022-01-07 05:26:08,6,130,825,583390,72907750
2022-01-19 17:50:37,1,20,866,526218,63610124
2022-01-29 09:31:29,5,110,293,856280,90073631
2022-01-14 13:04:01,4,50,451,137086,71839850
2022-01-04 15:56:56,4,30,635,485393,68724132
2022-01-18 12:56:00,1,40,442,836717,79747851
2022-01-19 16:12:11,2,100,965,834455,29040818
2022-01-23 22:07:37,4,10,715,216835,41508274
2022-01-01 21:27:02,2,60,640,261500,32980172
2022-01-29 06:41:43,3,80,482,943657,79144063
2022-01-05 18:35:03,3,20,477,328810,24912626
2022-01-31 20:30:54,4,140,725,877934,97422567
2022-01-12 04:39:30,1,30,343,492489,69052737
2022-01-23 03:26:48,3,120,526,909371,64344533
2022-01-31 09:36:11,5,90,1038,568163,15357029
2022-01-31 09:39:18,3,120,337,466813,76425610
2022-01-14 13:09:45,3,60,697,316836,37700817
2022-01-25 10:46:14,3,140,907,606963,64036344
2022-01-20 09:10:45,2,50,337,444104,87454999
2022-01-19 15:23:43,3,10,565,837380,22125521
2022-01-08 17:37:54,4,10,505,895734,37649058
2022-01-01 07:50:17,4,60,558,499698,44106134
2022-01-01 19:59:30,5,90,784,839754,90039156
2022-01-27 16:30:38,6,140,854,892785,78217751
2022-01-11 07:25:01,5,80,850,749414,96968536
2022-01-25 06:57:32,4,60,756,860021,72260136
2022-01-30 00:42:55,2,10,518,855318,36912475
2022-01-23 03:14:48,1,60,869,805327,41553231
2022-01-12 03:35:09,4,40,927,404362,72390162
2022-01-29 02:04:47,3,80,493,788574,89830928
2022-01-11 10:16:22,3,150,826,145448,73750900
2022-01-01 18:00:08,1,60,809,542887,20912935
2022-01-25 14:12:03,6,130,921,870282,46548214
2022-01-14 21:34:28,3,60,535,310900,92130730
2022-01-01 02:04:30,3,30,686,693828,62876074
2022-01-01 01:57:03,6,0,0,852397,26817861
2022-01-18 13:40:54,6,140,495,333358,35586570
2022-01-03 13:47:10,2,60,858,232817,56878632
2022-01-09 07:46:21,1,50,423,300081,86728583
2022-01-09 18:45:46,1,20,518,467129,83579615
2022-01-24 17:43:54,2,20,880,593633,33254213
2022-01-30 22:18:37,2,120,819,315031,43792943
2022-01-01 00:15:41,5,0,0,268498,28737541
2022-01-01 21:56:19,6,0,0,598053,20250221
2022-01-18 23:47:04,4,130,659,452430,52179873
2022-01-13 06:16:37,4,60,756,474573,37977582
2022-01-17 09:19:47,4,30,644,914120,26572866
2022-01-21 06:59:42,2,90,435,661876,13797257
2022-01-24 19:19:37,3,20,475,299354,78887143
2022-01-05 18:14:23,2,120,901,392538,75107055
2022-01-29 22:30:24,4,150,656,620751,93250445
2022-01-03 16:27:16,2,40,599,643631,77061004
2022-01-25 10:16:12,2,70,557,542855,87602259
2022-01-03 00:52:53,3,120,926,292400,99018215
2022-01-30 18:40:22,2,60,736,608779,92012758
2022-01-17 23:37:51,3,30,627,620751,93250445
2022-01-11 07:57:13,3,110,374,207952,62336504
2022-01-14 13:06:48,3,120,974,999966,89854564
2022-01-26 18:28:13,4,20,496,345063,47748284
2022-01-01 05:39:35,5,0,0,671190,83894145
2022-01-24 17:40:11,1,30,561,789273,17866286
2022-01-01 00:15:53,4,0,0,208199,71541936
2022-01-19 08:10:09,2,70,651,855176,95340064
2022-01-28 23:30:58,3,10,748,760750,95671793
2022-01-01 14:25:23,6,0,0,755164,71119147
2022-01-19 11:49:14,5,120,308,628321,76637610
2022-01-22 08:30:57,4,50,432,815483,72228690
2022-01-28 23:21:51,5,80,911,256360,64806542
2022-01-24 23:57:07,6,130,387,295300,13014368
2022-01-24 23:02:36,1,50,812,691999,74130466
2022-01-19 10:44:46,3,40,772,331985,84264364
2022-01-12 08:06:40,3,80,984,845061,18323982
2022-01-27 14:39:52,1,20,762,231452,79571536
2022-01-03 13:20:05,2,90,357,952216,40798563
2022-01-26 05:20:42,1,60,680,833846,43827427
2022-01-23 07:01:43,3,60,604,340921,76941682
2022-01-19 18:25:44,4,60,358,528344,55281391
2022-01-31 18:13:35,2,40,403,703831,30177233
2022-01-28 12:22:49,2,30,909,413656,35418556
2022-01-27 06:53:15,4,50,765,766946,55620030
2022-01-19 11:12:20,1,10,468,178234,70435385
2022-01-30 01:31:59,5,100,993,500722,49908424
2022-01-05 11:29:42,1,50,552,795253,98856528
2022-01-28 08:45:13,5,100,458,319367,88008247
2022-01-02 10:14:04,2,80,573,821490,45099239
2022-01-22 03:21:45,3,160,598,587587,73138058
2022-01-10 20:12:19,4,50,959,835685,86033788
2022-01-21 17:13:54,4,100,735,487998,91282054
2022-01-27 21:22:57,4,30,327,466764,11237660
2022-01-22 08:49:22,1,20,791,590393,35964735
2022-01-01 23:43:37,6,0,0,296686,60524778
2022-01-15 05:02:45,4,120,581,609728,58197962
2022-01-14 14:53:10,1,30,933,726123,18291801
2022-01-29 21:23:11,4,110,715,129271,83433661
2022-01-16 21:00:48,1,10,764,989064,27415574
2022-01-17 23:21:06,2,120,393,128518,87630587
2022-01-27 07:46:00,2,50,405,718838,83743210
2022-01-05 17:15:31,1,70,470,468598,81923683
2022-01-22 18:12:43,4,150,475,316083,17260314
2022-01-16 03:15:17,5,150,850,898873,75648682
2022-01-18 06:28:07,5,160,1614,725267,85484022
2022-01-22 17:18:57,3,90,667,509483,11141973
2022-01-19 01:02:54,1,40,602,736087,11932812
2022-01-09 19:23:27,4,60,923,280714,57337510
2022-01-01 09:07:55,6,0,0,220561,97621352
2022-01-25 09:40:21,1,40,940,851605,99805329
2022-01-13 00:27:40,2,90,383,510538,18274592
2022-01-04 07:18:43,2,50,695,344122,65377182
2022-01-17 05:12:21,4,20,719,568163,15357029
2022-01-01 15:14:30,5,0,0,629030,32614527
2022-01-05 10:55:09,1,10,507,845064,58791587
2022-01-07 09:13:47,4,20,596,582684,68467403
2022-01-10 07:14:47,4,30,388,377206,27839678
2022-01-01 22:07:04,1,40,527,713905,73836364
2022-01-07 01:12:53,1,70,895,599066,26821304
2022-01-23 09:33:23,3,40,859,664983,38658780
2022-01-23 09:20:59,4,110,938,294502,80676812
2022-01-02 23:57:22,4,20,481,530826,37715074
2022-01-30 05:25:45,3,40,781,283025,10632628
2022-01-04 17:53:57,6,170,943,359204,28685047
2022-01-07 18:36:44,2,70,800,132778,38069245
2022-01-01 17:36:27,6,0,0,893122,62678107
2022-01-09 14:06:03,5,80,447,551761,12974771
2022-01-09 23:00:25,4,80,512,874565,55256645
2022-01-18 13:04:28,3,10,514,989805,77579333
2022-01-10 05:29:44,3,40,332,283852,75965130
2022-01-02 13:46:02,2,60,790,362202,56124467
2022-01-12 00:30:04,5,70,552,245378,35679456
2022-01-06 11:54:14,2,30,598,669466,81452146
2022-01-28 19:09:32,3,110,430,553667,53621882
2022-01-31 21:45:44,5,130,516,375405,48297823
2022-01-04 05:28:37,3,90,558,333690,18141209
2022-01-01 09:26:15,6,0,0,606914,46675568
2022-01-28 11:47:20,2,20,304,688343,72816275
2022-01-17 13:58:22,4,20,475,142614,54066035
2022-01-22 12:46:19,5,170,1631,490081,20316270
2022-01-15 14:58:39,2,120,512,159809,62787444
2022-01-30 22:39:59,3,40,755,990321,83871254
2022-01-30 20:29:47,3,70,419,275192,41437911
2022-01-30 10:02:28,3,100,864,946810,54430906
2022-01-28 13:50:19,4,10,447,817020,90389860
2022-01-27 04:46:13,3,10,495,993807,27677924
2022-01-09 02:32:25,4,10,690,977724,49919859
2022-01-01 07:04:40,4,0,0,933612,66643995
2022-01-13 14:15:04,4,30,572,283548,67744776
2022-01-27 09:48:18,6,170,691,433154,52819080
2022-01-10 16:04:26,4,100,788,966756,76977956
2022-01-22 18:31:19,3,60,414,415331,53222992
2022-01-01 03:14:13,4,0,0,404136,23341811
2022-01-17 21:14:51,6,130,1087,376381,39981408
2022-01-03 23:46:37,4,120,890,821771,94279816
2022-01-01 19:45:06,4,0,0,382425,71379230
2022-01-01 23:36:46,5,0,0,288244,34587263
2022-01-27 09:15:15,3,110,328,776277,63423260
2022-01-16 09:19:54,4,90,560,448866,43256269
2022-01-14 09:17:13,3,40,842,612078,73073287
2022-01-05 05:33:49,3,10,600,526441,14579347
2022-01-20 02:34:07,3,10,726,346475,19528712
2022-01-17 05:06:36,3,20,598,661945,21783253
2022-01-23 23:00:02,5,90,437,643312,53478851
2022-01-20 09:58:22,5,110,874,682015,33442654
2022-01-30 15:57:43,3,90,337,672593,48175298
2022-01-08 18:16:08,2,40,471,317227,61360386
2022-01-11 20:33:18,3,40,604,690506,48702685
2022-01-29 08:56:55,5,100,408,828304,30981242
2022-01-31 05:12:25,2,70,799,846872,40113313
2022-01-07 17:26:58,3,80,603,550556,85937008
2022-01-16 22:43:11,2,40,707,776175,23958667
2022-01-21 17:10:47,3,70,844,755164,71119147
2022-01-08 05:03:17,3,20,400,936678,79622849
2022-01-21 08:15:15,5,120,563,513468,95799273
2022-01-20 13:07:00,2,10,926,858405,68936039
2022-01-01 14:13:10,4,0,0,863523,59266169
2022-01-31 19:29:49,3,120,674,339833,61353970
2022-01-16 01:16:00,4,80,538,559181,71511159
2022-01-18 21:18:28,5,90,685,461623,93651817
2022-01-31 16:46:07,5,130,1111,808896,45085262
2022-01-25 02:55:08,2,40,884,904168,68372137
2022-01-23 03:52:20,3,60,596,498849,18443685
2022-01-12 07:21:10,4,50,555,535102,43803202
2022-01-21 02:19:05,3,50,908,894099,71188186
2022-01-01 19:30:44,5,0,0,346814,88478247
2022-01-17 02:43:51,4,30,281,516289,34903033
2022-01-21 04:29:03,5,150,595,414670,48277687
2022-01-26 11:56:58,2,30,343,585979,34280335
2022-01-09 04:07:45,4,30,418,607637,88020214
2022-01-10 12:33:08,2,30,422,524922,87144842
2022-01-22 01:50:12,5,90,483,370918,76829497
2022-01-07 21:27:58,1,40,426,896028,32464795
2022-01-12 18:12:44,3,20,390,881996,29700619
2022-01-30 06:32:17,2,40,703,207526,97283001
2022-01-14 08:56:53,4,50,445,333925,68171264
2022-01-01 20:23:12,6,0,0,875722,21134615
2022-01-28 06:39:16,3,70,411,551512,87957470
2022-01-20 10:52:18,5,160,1439,307757,11361515
2022-01-20 10:22:29,3,20,646,191910,20853510
2022-01-04 16:25:20,1,60,428,898314,27544345
2022-01-08 21:48:59,3,80,761,799121,16412725
2022-01-24 20:57:02,4,60,572,907948,58573920
2022-01-09 19:16:09,3,150,1119,447745,79032898
2022-01-31 09:44:07,1,10,551,481313,89192014
2022-01-28 22:16:21,2,120,493,883902,39186016
2022-01-06 21:08:20,4,110,924,832216,43494783
2022-01-01 15:32:23,4,0,0,575840,56105461
2022-01-01 00:45:24,6,0,0,236390,99639649
2022-01-26 05:51:40,3,70,569,425583,84781738
2022-01-23 05:34:04,5,100,630,516976,45484790
2022-01-12 12:37:57,4,60,528,224220,32871413
2022-01-23 22:31:07,1,60,440,783772,54998035
2022-01-09 15:05:28,4,70,581,495544,13268040
2022-01-24 10:56:19,3,30,596,244533,52474680
2022-01-01 13:11:12,6,0,0,856460,39913977
2022-01-01 05:40:46,4,0,0,682692,40690605
2022-01-14 01:47:38,3,70,711,957221,74470128
2022-01-04 10:15:28,5,70,1027,991325,33345593
2022-01-25 02:04:28,5,160,1239,314063,86052233
2022-01-12 01:01:27,1,10,586,142649,14846539
2022-01-19 09:40:51,2,60,825,792559,80035939
2022-01-15 08:51:38,4,20,658,822095,77833444
2022-01-16 22:47:05,1,10,347,154523,92818925
2022-01-01 05:08:44,6,0,0,413656,35418556
2022-01-09 02:57:53,4,120,556,311418,57293075
2022-01-04 04:01:47,3,20,652,295660,44620706
2022-01-25 00:33:42,4,110,646,924750,52869342
2022-01-22 18:58:24,4,50,512,986698,23462813
2022-01-14 16:25:03,1,60,920,326627,82284046
2022-01-06 17:35:15,3,30,805,231474,64441584
2022-01-01 05:25:47,3,100,764,975468,67054831
2022-01-11 15:00:25,3,50,684,823495,84981925
2022-01-18 03:53:27,3,20,711,874437,25746605
2022-01-01 08:32:54,4,0,0,690467,24772399
2022-01-15 05:22:42,1,30,788,196883,76245754
2022-01-24 10:51:00,3,40,714,411646,93953172
2022-01-20 05:23:45,1,80,482,497713,85223346
2022-01-30 20:56:11,3,100,335,762967,42894563
2022-01-11 02:01:48,6,170,1202,787062,81095462
2022-01-23 09:02:55,4,70,941,417008,26633880
2022-01-15 19:56:21,2,80,656,165584,35632037
2022-01-01 22:14:57,5,0,0,592341,27172829
2022-01-01 13:22:03,6,0,0,970690,61983115
2022-01-11 15:27:43,3,110,544,229896,48740238
2022-01-30 03:05:49,3,110,530,591626,84940413
2022-01-01 19:08:44,5,0,0,863329,33813649
2022-01-31 05:54:57,3,120,732,393128,68386268
2022-01-07 07:17:06,2,40,443,262083,41411667
2022-01-18 10:00:04,3,160,989,920784,29277789
2022-01-25 17:57:11,3,20,825,863434,95054502
2022-01-07 20:11:11,1,30,696,849835,28549184
2022-01-15 12:25:37,5,100,851,127546,56968283
2022-01-24 03:43:11,5,130,358,599249,97324445
2022-01-11 08:14:38,1,80,969,686496,65394401
2022-01-01 22:31:24,6,0,0,507305,22410444
2022-01-02 03:38:17,1,30,797,654073,54054395
2022-01-09 09:41:14,2,70,469,790561,60839511
2022-01-30 10:35:36,2,20,385,769888,65110382
2022-01-19 01:48:44,4,90,686,397567,89065161
2022-01-13 13:03:58,5,100,800,809580,61050839
2022-01-25 20:01:39,3,40,830,709693,71996634
2022-01-25 06:58:17,2,30,854,394896,27533266
2022-01-02 00:48:52,3,140,1155,259133,36581899
2022-01-06 03:12:30,3,20,404,253710,34722091
2022-01-20 19:24:44,1,20,457,407949,25089258
2022-01-04 12:31:35,2,120,994,830619,56547520
2022-01-25 20:31:28,4,110,1004,174458,37133809
2022-01-31 23:38:43,2,40,612,560068,36669509
2022-01-16 06:42:01,4,60,356,773987,77534523
2022-01-10 08:49:33,4,70,535,151884,96827364
2022-01-30 14:32:05,4,50,518,262230,44037802
2022-01-01 00:06:00,6,0,0,329066,20757294
2022-01-25 00:07:28,4,30,655,142835,38175890
2022-01-01 23:51:58,6,0,0,810536,94453589
2022-01-31 21:00:27,3,130,747,672593,48175298
2022-01-01 14:53:03,4,0,0,911466,97949473
2022-01-17 06:43:53,4,20,700,106207,90309054
2022-01-28 23:06:40,5,100,811,599249,97324445
2022-01-17 03:44:45,3,30,318,368232,82506075
2022-01-12 21:29:25,2,30,761,197273,29065958
2022-01-01 21:23:14,5,0,0,312359,74467185
2022-01-30 08:23:53,5,100,327,139318,82602092
2022-01-28 01:05:01,4,110,886,583473,25981353
2022-01-18 22:11:16,1,10,486,547353,29146374
2022-01-16 19:13:00,4,90,675,958950,99330340
2022-01-22 22:24:53,3,90,613,663724,25577810
2022-01-22 07:07:48,3,110,743,377180,46643913
2022-01-19 21:30:28,5,170,1425,133156,80270252
2022-01-23 06:08:33,4,30,519,704289,33267907
2022-01-01 16:13:09,4,0,0,844777,51081815
2022-01-22 00:16:10,2,90,821,717047,40453210
2022-01-31 10:30:42,4,10,615,159916,25564291
2022-01-01 03:19:07,6,0,0,235970,22025951
2022-01-27 11:15:03,2,60,334,278155,66198804
2022-01-09 06:33:57,4,10,566,580101,88961651
2022-01-01 17:24:19,4,0,0,390237,55770401
2022-01-20 20:55:29,2,50,567,729505,98138917
2022-01-01 16:11:56,6,0,0,169512,92687078
2022-01-01 14:16:21,4,0,0,307057,84013896
2022-01-07 15:56:18,2,40,755,816876,66875713
2022-01-03 16:07:41,3,50,914,917584,19910004
2022-01-17 00:20:35,4,120,890,610358,87699024
2022-01-24 06:54:04,2,110,708,163546,33386443
2022-01-31 22:26:41,3,110,836,959971,84271929
2022-01-17 09:33:59,2,100,1021,154723,53372403
2022-01-01 18:54:11,6,0,0,796150,23123112
2022-01-10 11:18:04,5,120,867,558011,29264631
2022-01-17 04:16:58,3,100,487,599997,77115705
2022-01-31 00:27:24,2,60,759,826310,52028643
2022-01-01 17:50:14,3,120,521,654641,69932830
2022-01-19 02:46:53,2,50,805,392538,75107055
2022-01-02 00:05:46,3,20,504,557471,85475118
2022-01-01 23:29:21,4,50,654,285116,40088027
2022-01-07 12:50:46,4,10,707,862054,34324110
2022-01-09 00:18:52,2,30,577,542266,76353177
2022-01-29 22:14:17,4,30,305,780254,66084100
2022-01-07 22:49:17,3,90,441,484808,62905592
2022-01-01 06:02:24,5,0,0,272480,46181292
2022-01-09 01:13:23,1,30,851,242703,68116591
2022-01-01 19:10:38,6,0,0,139985,85541003
2022-01-21 03:54:47,3,50,946,423918,81725516
2022-01-23 23:58:53,5,100,492,722850,14730095
2022-01-16 07:12:11,4,20,640,693654,43316547
2022-01-19 10:05:44,5,150,484,932037,59173159
2022-01-20 17:29:15,3,120,746,382954,69025688
2022-01-17 03:44:30,4,80,501,489477,70959398
2022-01-03 11:15:59,1,30,583,433708,77093817
2022-01-07 09:54:44,4,80,706,300222,37638932
2022-01-01 12:32:42,4,170,1596,600063,23761085
2022-01-30 18:55:14,4,30,373,760350,30540387
2022-01-07 23:56:24,4,50,844,830402,65931816
2022-01-21 11:03:14,4,40,452,430284,57475524
2022-01-02 23:20:52,2,10,503,344122,65377182
2022-01-01 16:20:16,6,0,0,857564,71136049
2022-01-29 00:44:00,1,10,678,483460,27985055
2022-01-22 06:10:10,4,80,594,926091,70265571
2022-01-25 07:50:24,3,90,931,994777,41813824
2022-01-07 03:54:23,4,90,378,698938,31129816
2022-01-27 14:57:27,2,90,839,741562,51847053
2022-01-05 00:22:50,3,40,329,125609,89393779
2022-01-07 01:29:51,6,150,1132,361102,81318064
2022-01-07 02:42:31,4,40,534,474836,13120100
2022-01-01 16:48:17,4,0,0,263878,57486448
2022-01-01 11:08:10,5,150,1141,337439,50751765
2022-01-01 07:15:00,5,0,0,489816,81660811
2022-01-31 02:47:06,2,110,718,578890,40068319
2022-01-27 08:19:59,4,50,599,779206,83015100
2022-01-09 18:03:45,3,40,959,844246,17578031
2022-01-10 03:59:57,5,80,576,977337,33367883
2022-01-23 15:56:17,2,20,926,155475,11021795
2022-01-27 20:57:16,4,30,349,456009,64456072
2022-01-01 12:36:43,5,0,0,510637,98942879
2022-01-28 17:01:08,4,110,854,796384,74408996
2022-01-19 05:22:20,4,20,639,165380,65865582
2022-01-08 09:56:14,1,10,302,247360,23120180
2022-01-01 12:54:30,6,0,0,827444,53480499
2022-01-09 05:27:19,5,110,324,892785,78217751
2022-01-16 08:27:09,4,160,1233,617592,73126854
2022-01-01 16:16:39,5,0,0,837207,25632046
2022-01-01 16:29:28,1,70,990,803908,63213671
2022-01-09 02:21:51,3,90,607,636035,34544370
2022-01-28 15:07:28,2,120,363,230149,33210080
2022-01-13 21:42:51,5,120,856,269546,40939668
2022-01-04 14:46:17,4,110,365,354103,95505186
2022-01-01 13:33:13,5,0,0,545713,20673988
2022-01-03 04:53:21,4,50,808,157902,82006451
2022-01-01 00:55:18,5,0,0,368580,76317077
2022-01-30 22:39:57,6,150,1061,575840,56105461
2022-01-26 15:30:07,2,90,787,254920,42428013
2022-01-15 01:18:07,4,40,600,174053,41072002
2022-01-16 07:30:45,4,40,575,783822,78966180
2022-01-27 18:14:01,4,140,1077,676232,85763280
2022-01-15 21:19:06,4,120,1019,330647,20998291
2022-01-01 13:54:04,4,0,0,880667,38617794
2022-01-04 03:31:06,2,70,602,391687,74554745
2022-01-27 17:56:29,5,90,852,869955,47598393
2022-01-15 16:49:50,1,40,665,812555,73251753
2022-01-01 23:57:31,4,0,0,392538,75107055
2022-01-16 01:48:44,1,50,447,899273,73843431
2022-01-08 13:50:57,2,30,803,452457,97803277
2022-01-19 15:53:30,1,50,727,828304,30981242
2022-01-19 18:46:31,2,70,660,525245,10777738
2022-01-07 15:49:51,6,130,754,314063,86052233
2022-01-23 21:04:09,3,140,1017,847346,69791616
2022-01-15 00:16:11,3,170,541,234468,75380138
2022-01-04 21:14:28,4,30,770,151884,96827364
2022-01-24 11:43:31,4,20,763,659930,80900334
2022-01-20 11:10:31,6,170,883,886083,97088695
2022-01-05 03:31:59,3,10,456,874908,66887866
2022-01-22 01:33:31,3,50,919,541621,55666599
2022-01-01 15:41:45,5,0,0,328401,29958167
2022-01-03 18:38:09,2,50,581,272531,11939147
2022-01-19 23:38:59,3,70,427,611280,45368644
